"Absorption point, n., Tígi fíṇmiki.","Abusive, n., Tokógíci.",,
"Absorption spectrum, n., Kina","Abusive tax shelter, n., Dàta èdǔ",,
fíṇmiki.,tokógíci.,,
"Absquatulate, v., Zhiforofo.","Abut, vt, vi, Kekîn.",,
"Dismember, v., Nyibàgúṇ.","Distribute, v., Nǎ.",,
"Dismemberment, n., Bàgúṇnyi.","Distribution, n., Ninǎ.",,
"Dismiss, v., Túmi.","District, n., Kázhì; Eká ezhì.",,
"Disobey, v., Ṇàgàṇṇàvǒ.","District head, n., Kázhìtí.",,
"Disobedience, n., Egàṇṇàvǒ.","Distrust, n., Shiaka.",,
"Disorder, n., Wubiwubi.","Distrust, v., De shiaka.",,
"Disparage, v., Sázhì.","Disturb, v., Gạnsuṇ",,
"Disparagement, n., Ezhìsá.","Disturbance, n., Suṇgạn; Esuṇgạn.",,
"Disparate, adj., Kpákpankuru.","Ditch, n., Edáṇ.",,
"Dispatch, n., Gèrě.","Ditty, n., Dzagadzaga.",,
"Disperse, v., Sakpa.","Dive, v., Kiàkuṇ.",,
"Display, v., Wúdê.","Dive, n., Kuṇkià.",,
"Display, n., Dêwú.","Diver, n., Kuṇkiàci.",,
"Dispute, v., Gbóyé.","Diverge, v., Sá Kpàlàkà.",,
"Dispute, n., Yégbó.","Divergence, n., Kpàlàkà.",,
"Disrespect, n., Yègbà.","Diverse, adj., Jin titi.",,
"Disrespect, v., Gbàye.","Diversity, n., Titititi.",,
"Dissident, n., Wútí.","Divert, v., Cetu.",,
"Dissolve, v., Zhǐṇyé.","Divide, v., Gáṇ",,
"Dissolve, v., Kpò.","Dividend, n., Gigáṇrǐ.",,
"Dissolve, v., Le.","Dividing, n., Gigáṇ.",,
"Distaff, n., Esa.","Division, n., Ègáṇ.",,
"Distance, n., Kpámà.","Divination, n., Ebasạn.",,
"Distant, adj., Màkpá.","Divination (in sand), n., Kurân.",,
"Distend, v., adj., Dzaga.","Divination kit, n., Eba.",,
"Distension, n., Kpiambia.","Divine, adj., Tsátsági.",,
"Distill, v., Sàṇto.","Divine, n., Zàtsátsá.",,
"Distillation, n., Sàṇsàṇto.","Divine(general term), v., Sạnba.",,
"Distinct, adj., Béré.","Divine, v., Sạnkpiàkpiâ.",,
"Distinctly, adv., Bérébéré.","Divine (in sand), v., Sạnjìkàṇà.",,
"Distinguish, v., Wakà.","Divine (on board), v., Sạnkpàkogi.",,
"Distinguished, adj., Kàwaci;","Diviner, n., Ebasạnci.",,
Ekàwaci.,"Divorce, v., La yàwǒ.",,
"Distract, v., Dìṇyé.","Divorce, n., Yàwǒla.",,
"Distress, n., Nyạgbàṇsá.","Divorcee, n., Mulawugi.",,
"Distressed, adj., Sányạgbàṇ.","Divulge, v., Yítǎ.",,
"Dizzy, adj., adv., Kuyì.","Double, n., Zabà.",,
"Do, v., Jiṇ.","Double-cross, v., Kiàvo.",,
"Doctor, n., Májiṇ.","Double cross, n., Evokià.",,
"Doctor (medical), n., Májiṇ cigbè.","Double crosser, n., Vokiàci.",,
"Dodder (plant), n., Soko cecengi.","Double-dealer, n., Tàvo.",,
"Dodder (old age), v., Gbènyǐ.","Double-dealing, n., Votà; Evotà.",,
"Doddering, adj., Gbèngbènyǐ.","Double-jointed, adj., Wa binnì.",,
"Dodge, v., Ya.","Double jointed person, n., Binnì.",,
"Doer, n., Jiṇci; ejiṇci.","Double-jointedness, n., Binnìwa.",,
"Doff, v., Liǎ.","Double up, v., Pàgúbà.",,
"Dog, n., Eshìgi.","Doubt, n., Kómbèke.",,
"Dogmatic, adj., Kpètǔ.","Doubt, v., Jiṇ kómbèke.",,
"Doily, n., Kpankaragi.","Doubtless, adv., Kómbèkemạ à.",,
"Doing, n., Jiṇjiṇ.","Dough, n., Kàmù.",,
"Dole, n., Kóngi.","Doughy, adj., Kàmù kàmù.",,
"Dole out, v., Kó kóngi.","Dove, n., Lùkó; Lùkóngi.",,
"Doll, n., Gidzǒ; Egi èdzǒ.","Dove (wild), n., Dàbà.",,
"Dollar, n., Dalà.","Dowel, n.,Kpakoso",,
"Domestic animal, n., Nankpa.","Down, adj., Shìta.",,
"Dominate, v., Gítídạn; Gí etí dạn.","Down (fluffy), adj., Bàrà.",,
"Domination, n., Tídạngí.","Down-and-outer, n., Dandalukugi.",,
"Donate, v., Cewo.","Downfall, n., Kinzun.",,
"Donation, n., Woce.","Downtown, n., Ntàkò; Ezhìtàkò.",,
"Done, adj., Génạ.","Downy (hairy), n., Dùsùnyǐ.",,
"Donkey, n., Kiátiá; Kiátiági.","Downy (fluffy), adv., adj., Bàràwa.",,
"Doom (palm), n., Gòrǐba.","Downright, adj., Fem.",,
"Door, n., Kpàko.","Downpour, (rain), v., Dùswà; Ele dù",,
"Doorkeeper, n., Kpàkopaci.",swàswànyǐ.,,
"Doormat, n., Kpàkotsu.","Dowry, n., Yéle.",,
"Doormat, n., Sáṇyìwa.","Doze, v., Tàyìgbě.",,
"Doormat, n.,","Doze, n., Yìgbě; Yìgbětà.",,
"Doorplate, n., Gwazúṇkpàko.","Drab, adj.,Dòkan",,
"Doorway, n., Yǎkǔṇmisuṇ.","Drag, v., Gbá.",,
"Dormouse, n., Dùṇtsú.","Dragnet, n., Sạngbàrà.",,
"Dot, n., Shiadan.","Dragon, n., Duwa.",,
"Double, v., Pà zabà.","Dragonfly, n., Dìnderegi.",,
"Drafts, n., Eshì; Ezhegi.","Drinking, n., Nyạfíṇ.",,
"Drain, n., Lèjègi.","Drip, v., Tò.",,
"Drain, v., Jèlè.","Drip, n., Tògi; Etògi.",,
"Drainage, n., Lènjè.","Drive (vehicle), v., Pá.",,
"Drama, n., Dzòròngi.","Drive (animals), v., Kàṇ.",,
"Dramatize, v., Dzòrò.","Drive away, v., Ṇyáya.",,
"Drape, v., Kpebà.","Drivel, n., Vunna.",,
"Drape, n., Bàkpegi.","Drive off, v., Sanya.",,
"Draw, v., Dìṇ.","Driving, n., Pipá.",,
"Draw (image), v., Sàṇnyạ.","Drizzle, v., Kpà.",,
"Draw (water), v., Shé.","Drizzle, n., Kpàngi; Elekpàngi.",,
"Drawer, n., Dìṇshéci.","-drome, suffix, Cibidà-",,
"Drawing (image), n., Nyasan.","Dromedary, n., Cibidàkuṇ.",,
"Drawstring (trousers), n., Ègbạṇ","Drone (bee), n., Dànkǒ.",,
tsàká.,"Drought, n., Èdǎ.",,
"Drawn (haggard), adj., Gboro.","Droop, v., Rǐkpe.",,
"Dread, n., Danwo.","Drop, v., Cíṇ.",,
"Dread, v., adj., Wodan.","Drop, n., Ècíṇ.",,
"Dreadlock, n., Gbegbenyì.","Drop (fluid), v., Tò.",,
"Dream, n., Ènạ.","Drop (fluid), n., Etò.",,
"Dream, v., Ṇánạ.","Drop off, v., Cíṇya.",,
"Dreamer, n., Ènạṇáci.","Drop out, v., Wa ya.",,
"Dreary, adj.,Nampata","Dropout, n., Wayagi.",,
"Dregs, n., Cèki.","Drought, n., Èdǎ.",,
"Drenched, adj., Tsàbànyǐ.","Drown, v., Gbin.",,
"Dress, n., Èdě.","Drudge, n., Wunci.",,
"Dress, v., Dzu èdě.","Drug, n., Èrwà.",,
"Dress down (scold), v., Dzàṇya.","Drum, n., Eṇyà.",,
"Dressing, n., Děkùn; Èděkùn.","Drum (pot drum), n., Dùṃà.",,
"Dressmaker, n., Jangún.","Drum, v., Nìṇyà.",,
"Dribble (saliva), v., Tò micíṇní.","Drum (a type carried under the arm),",,
"Drift, v., Fia.","n., Kàṇàṇgǔ.",,
"Drill (bore hole), v., Tsúfo.","Drummer, n., Èdzạn.",,
"Drink, v., Fíṇ.","Drumstick, n., Kòngǒ.",,
"Drink, n., Nyạfíṇci.","Drunk, adj., Pege.",,
"Drink (a sour type), n., Kúdó.","Drunk, n., Pegegi.",,
"Drunkard, n., Egepeci.","Dwarfed, adj., v., Tiàgǔṇniạ.",,
"Dry, adj., Wo.","Dwelling, n., Emìlébà.",,
"Dry, v., Túyi; Túyigídí.","Dwindle, v., Yìké.",,
"Dry season, n., Yikéré.","Dye, n., Ècìṇ.",,
"Duck, n., Gbàngbǎ.","Dye, v., Dạncìṇ.",,
"Duck (wild one), n., Kạkạ.","Dye pit, n., Shìṇbò.",,
"Dugout, n., Eya cigbàṇ.","Dye pot, n., Mạncìṇ.",,
"Duiker, n., Kungiá.","Dyer, n., Ecìṇdạnci.",,
"Dull (numb), adj., Tsùn; Tsùnmi.","Dyke, n., Gúbàṇ.",,
"Dull (boring), adj., Dannyi.","Dynamite, n., Ègba.",,
"Dum palm, n., Gòrǐba.","Dynast, n., Dwalegi.",,
"Dumb person, n., Edigi; Edi.","Dynasty, n., Dwale.",,
"Dumbfounded, adj., Wạṇgi.","Dysentery, n., Átuṇ.",,
"Dump, v., Zhèya.",,,
"Dunce, n., Didini.",,,
"Dung, n., Bití; Ebi tí.",,,
"Dung beetle, n., Pibimpibi.",,,
"Dunghill, n., Bitíta.",,,
"Dunk, v., Gi.",,,
"Dupe, v., Lovo.",,,
"Dupe, n., Lovogi.",,,
"Duping, n., Volo.",,,
"Duplicate, n., Sạngúbà.",,,
"Duplication, n., Gúbàsạn.",,,
"Duplicitous, adj., Bagúbà.",,,
"Duplicity, n., Gúbàba.",,,
"Durable, adj., Geréwú.",,,
"Dusk, n., Fùnkpě.",,,
"Dusky (dark), adj., Tílà.",,,
"Dust, n., Rǔngbǎ.",,,
"Dust, v., Píṇya; Píṇ rǔngbǎ ya.",,,
"Dustbin, n., Vonkpárá.",,,
"Dustpan, n., Kàshíkó nyạsáṇ.",,,
"Dusty, adj., Jiṇ rǔngbǎ.",,,
"Duty (tax), n., Fito.",,,
"Dwarf, n., Gǔṇniạ.",,,
E,,"Eatery, n., Nyạngícigíba.",
,,"Eating, n., Ègǐ.",
"Each, adj., pro., adv., Ndondò.",,,
,,"Eaves, n., Èwà.",
"Each other, pro., Dòzhì.",,,
,,"Ebagi (Nupe subtribe), n., Ebángi.",
"Each person, adj., Zàndondò.",,,
,,"Ebony (colour), n., Didi.",
"Each time, adv., Kándondò.",,,
,,"Ebony (tree), n., Busunci.",
"Eager, adj., v., Lagwala.",,,
,,"Ebony (tree species), n., Kushé.",
"Eagerness, n., Egwala.",,,
,,"Eccentric, adj., Dạnbódạn.",
"Eagle, n., Kàkó.",,,
,,"Echo, n., Gbogùṇ.",
"Ear, n., Tukpa.",,,
,,"Eclipse, n., Ènǔ.",
"Ear (plant), n., Egi.",,,
,,"Eclipse (lunar), n., Etswa a yigídí",
"Ear, v., Bagi.",,,
,,wạṇ.,
"Ear drum, n., Egi tukpa.",,,
,,"Eclipse (solar), n., Yigídí a tswa wạṇ.",
"Ear lobe, n., Tukpa kpere.",,,
,,"Economics, n., Wòmâgi.",
"Early, adj., Sàka.",,,
,,"Economize, v., Mâ.",
"Early, adv., Dàdà.",,,
,,"Economize (money), v., Mâwo.",
"Earliness, n., Kánkáká.",,,
,,"Economy, n., Mimâ.",
"Earn, v., Gbewó; Gbe ewó.",,,
,,"Economy (money), n., Wòmâ.",
"Earning, n., Wógbe.",,,
,,"Eczema, n., Gínfùrù.",
"Ear-ring, n., Nyạntukpa.",,,
,,"Eddy, n., Dùzhǐṇ; Edù èzhǐṇ.",
"Earth, n., Egà.",,,
,,"Edegi (Founder of Nupe), n., Èdègi;",
"Earthquake, n., Kîndu.",,,
,,Èdigi.,
"Earthshaking, adj., Kînkùṇci.",,,
,,"Edge, n., Kápa.",
"Earthshattering, adj., Kînsáci.",,,
,,"Edgewise, adv., Gàngà; Zhe gàngà.",
"Earthwork, n., Gúbàṇtí.",,,
,,"Edginess, n., Dodododonyi.",
"Earthworm, n., Ègo; Ègo ègo.",,,
,,"Edging, n., Wadza.",
"Earthworm (large one), n., Kîṇlǒgi.",,,
,,"Edgy, adj., Dodonyi.",
"Ear wax, n., Ebi tukpa.",,,
,,"Educate, v., Kpeye.",
"Ease, adj., v., Fạn.",,,
,,"Education, n., Eyekpe.",
"Ease, n., Efạn.",,,
,,"Effect, v., Gídzà.",
"Ease, be at, adj., Kutá.",,,
,,"Effect, n., Gígídzà.",
"East, n., Yilà; Eyilà.",,,
,,"Efficiency, n., Gígídzàge.",
"Easiness, n., Fifạn.",,,
,,"Efficient, adj., Gídzàge.",
"Easy, adj., Dáshíṇ.",,,
,,"Effort, n., Enùsùṇ.",
"Easiness, n., Eshíṇdá.",,,
,,"Effortful, adj.,.",
"Eat, v., Gí.",,,
,,"Effort, make, v., Sùnṇù.",
"Eatable, n., Nyạngí.",,,
,64,,
"Effuse, v., Kpà.","Elevated, adj., Makpa.",,
"Egg, n., Ezhì.","Elevation, n., Kpama; Ekpama.",,
"Eggplant, n., Kekú.","Eleven, n., Gúwo bè ení.",,
"Ego, n., Ebò.","Elicit, v., Dìṇḅátì.",,
"Ego, have, v., Gibò.","Eliminate, v., Wutí.",,
"Egotism, n., Bògi; Ebògi.","Elimination, n., Etíwu.",,
"Egret, n., Elú bǒkùṇ.","Ell, n., Kàmi.",,
"Egret (cattle), n., Elúngǒyì.","Elongated, adj., Gara.",,
"Egypt, n., Masarì.","Else, adv.,Kóṇ.",,
"Eh, interj., E.","Elucidate, v., Kpégàṇ.",,
"Eid, n., Yídí.","Elucidation, n., Gàṇkpé.",,
"Eid ul-Adha, n., Sálakó.","Emaciate, v., Kékúṇ.",,
"Eid ul-Fitr, n., Sálagi.","Emaciation, n., Ekúṇké.",,
"Eight, n., Gútotá.","Emancipate, v., Sá wuzhì.",,
"Eighteen, n., Eshí díṇ gúbà.","Emancipation, n., Wuzhìsá.",,
"Eighth, n., Totáci.","Embalm, v., Mǐ.",,
"Eight hundred, n., Kpáguṇni.","Embankment, n., Banti.",,
"Eighty, n., Shini.","Embark, v., Dzunzan.",,
"Either, conj., Kómạ","Embassy, n., Gbakînbà; Ègbakîn bà.",,
"Elastic, adj., Panyi.","Ember, n., Nạkan.",,
"Elbow, n., Gwakpa; Egwa kpa.","Embezzle, v., Gíwó; Gí ewó.",,
"Elbow, v., Kàṇgwakpa.","Embezzlement, n., Ewógí.",,
"Elder, n., Nusa.","Emblem, n.,Sobági.",,
"Elect, v., Lìwá.","Embolism, n., Sobábì.",,
"Election, n., Lìlìwá.","Embrace, v., Bade.",,
"Electric, adj., Doyi.","Embrace, n., Edeba.",,
"Electric eel, n., Dowú.","Embroider, v., Luṇà; Lu eṇà.",,
"Electric fish, n., Dìṇdoró.","Embroiderer, n., Eṇàluci.",,
"Electricity, n., Doró.","Embroidery, n., Ṇàlu; Eṇàlu.",,
"Electron, n., Nạdìndo.","Embroidaery (a particular design),",,
"Electronic, adj., Dorógi.","n., Gáfià.",,
"Elegance, n., Nyǐgùn.","Emerge, v., Dzùṇbě.",,
"Element, n., Ginigi.","Emergence, n., Dzùṇdzùṇbě.",,
"Elephant, n., Dagba.","Emergency, n., Dzùṇdzùṇběgà.",,
"Elephant grass, n., Cebisan.","Emetic, n., Nyatun.",,
"Elephantine, adj., Gerentě.","Eminent, adj., Gogonyi.",,
"Eminent person, n., Zako.","Enema, n., Èlwa.",,
"Emissary, n., Ezàṇgi; Zàṇgi.","Enemy, n., Wùṇṃàci; Ewùṇ ṃàci.",,
"Emperor (general term), n., Gbata.","Energy (power), n., Gwakoro.",,
"Emperor (Bini emperor), n., Gibi;","Enforce, v., Suṇbapà.",,
Gabi; Bigi.,"Engage, v., Gònyạ.",,
"Emperor (Eji emperor), n., Jiya.","Engage (marriage), v., Kpémi.",,
"Emperor (Gara emperor), n., Gani;","Engagement, n., Nyạgò.",,
Gana.,"Engagement (marriage), n., Emikpé.",,
"Emperor (Ife emperor), n., Egife.","Engine, n., Nyạnkpagi.",,
"Employ, v., Dạntuṇ.","Engineer, n., Zànyạnkpagi.",,
"Employment, n., Etuṇdạn; Tuṇdạn.","Engineering, n., Nyạnkpagijiṇ.",,
"Empress, n., Gogo.","England, n., Ingìlà.",,
"Empty, adj., Gboló.","English, n., Ingìlìshì.",,
"Empty (dry), adj., Kánṣáṇá.","English, adj., Ingìlìshì.",,
"Empty-handed, adj., Gwatsan.","Engrave, v., Tsa.",,
"Empty out, v., Zhèya.","Engraver, n., Etsaci.",,
"Empty into, v., Zhèfi.","Engraving, n., Etsa.",,
"En bloc, adv., Ṃàgùrà.","Engulf, v., Yagbe.",,
"Encamp, v., Gòdo.","Enjoy, v., Wóṃǎ.",,
"Enclose (fence), v., Dạngbà; Dạn","Enlarge, v., Kócíṇ.",,
egbà.,"Enmity, n., Wùṇṃà.",,
"Enclosure, n., Egbà.","Enliven, v., Sạnsuṇ.",,
"Encounter, v., Gúṇgbò.","Enormous, adj., Dúdú.",,
"Encounter, n., Gbògúṇ.","Enough, adv, adj., Kun; Kuṇyé.",,
"Encumberance, n., Lele.","Ensemble, n., Dzạnkpátá; Èdzạn",,
"End, v., Zo.",kpátá.,,
"End, n., Èzo.","Ensign, n., Kúfángi.",,
"End, the, n., Gbogbo.","Enslave, v., Mạwuzhì.",,
"Endeavour, v., Dạnṇyì.","Enter (coming), v., Gạndạn",,
"Endeavour, n., Eṇyìdạn.","Enter (going), v., Ló.",,
"Ending, n., Zuzo.","Entero-, prefix, -nîndzù.",,
"Endow, v., Gíria.","Enteropathy, n., Nạtáṇnîndzù.",,
"Endowment, n., Riagí; Eriagí.","Entertain, v., Shiga.",,
"End up, v., Zofi; Zo fi.","Entertainer, n., Egashici.",,
"Endure, v., Wunyagbàṇ.","Entertainment, n., Gashi; Egashi.",,
"Endurance, n., Nyagbàṇwu.","Entice, v., Shiyé.",,
"Enticement, n., Yéshi; Eyéshi.","Erosion, n., Bàba.",,
"Entire, adj., Kìkìrì.","Error, n., Gwabi.",,
"Entirely, adv.,.","Eruct, v., Bèdạn.",,
"Entity, n., Yekan.","Eruption (skin), n.,Èpúkó.",,
"Entrails, n., Egbin.","Erupt, v., Làkpe.",,
"Entrain, v., Dạnya.","Eruption, n., Lilàkpe.",,
"Entrance, n., Yǎkǔṇ.","Escape, v., Gạngwa.",,
"Entrance way, n., Yǎkǔṇta.","Escape, n., Egwagạn.",,
"Entrap, v., Cintangi.","Escarpment, n., Gàkpạṇ.",,
"Entrust, v., Mạgwa.","Escort, v., Pànîn.",,
"Entryway, n., Lami.","Escort, n., Nînpàci.",,
"Enviable, adj., Nyanyạgbàṇla.","Esophagus, n., Èyígi.",,
"Envisage, v., Bayèshi.","Esoteric, adj.,Wuru",,
"Envious, adj., Nyạngbàṇlàgi.","Especially, adv., Toto.",,
"Envoy, n., Kîntuṇ.","Establish, v., Shìgbàṇ.",,
"Envy, v., Là nyạngbàṇ.","Establishment, v., Gbàṇshì;",,
"Envy, n., Nyạngbàṇlà.",Ègbàṇshì.,,
"Enzyme, n., Nímbǒgi.","Estate, n., Esòzhì.",,
"Eon, n., Roro.","Esteem, n., Kuṇkuṇ.",,
"Epilepsy, n., Kpiariagi.","Estimate, v., Shi kuṇkuṇ.",,
"Epileptic fit, have, v., Wạṇ kpiariagi.","Estimation, n., Kuṇkuṇshi.",,
"Eponym, n., Dzòkó","Eternal, adj., Dạmbodạn.",,
"Equal, n., Eló.","Eternity, n., Dạmbodạnci.",,
"Equal, adj., Dạnlǒ.","Eulogize, v., Bakaye.",,
"Equalize, v., Lódạn.","Eulogy, n., Kayeba.",,
"Equality, n., Elódạn.","Eunuch, n., Èpótsu.",,
"Equate, v., Zhèló.","Euphorbia, n., Lówu.",,
"Equation, n., Elózhègi.","Evade, v., Dakia.",,
"Equator, n., Elóyizhè; Eló yizhè.","Evaluate, v., Díkuṇkuṇdạn.",,
"Equatorial, adj., Elóyizhègi.","Evaluation, n., Kuṇkuṇdạndí.",,
"Equivalent, adj., Fùkà.","Eve, n., Awawu.",,
"Era, n., Ekákó.","Eve (evening before), n., Yěli.",,
"Erase, v., Nǔya.","Even, adv., Ka.",,
"Eraser, n., Nǔkà.","Even (levelled), adj., Talò.",,
"Erasing, n., Nǔnǔya.","Even, v., Lòta.",,
"Erect, v., Kpétú.","Even if, adv., Kabo.",,
"Even though, conj., Katonạdě.","Exchanger, n., Gwasàṇci.",,
"Evening, n., Lǒzhùṇ.","Exchanging, vt., Gwasàṇ.",,
"Event, n., Jiṇkó; Ejiṇkó.","Excite, v., Nìdùṇ.",,
"Ever, adv., Kálo.","Excitement, n., Edùṇnì.",,
"Everlasting, adv., Fojiṇkálo.","Exclaim, v., Tíyé.",,
"Every, adj., Ndorò.","Excoriate, v., Fu.",,
"Everybody, pron., Zàndorò.","Excreta, n., Emi.",,
"Every day, adj., Fondorò.","Excrete, v., Tsami.",,
"Everywhere, adv., Bàndorò.","Excuse, v., Wạṇswà.",,
"Evidence, n., Èrǐ.","Excuse, n., Swàwạṇ; Eswàwạṇ.",,
"Evidence, give, v., Jiṇrǐ; Jiṇ èrǐ.","Execute (kill), v., Gbíṇtí.",,
"Evil, adj., Kpíkpí. Cf. Horrible.","Execute (do, carry out), v., Gbamitú.",,
"Evil, n., Ekpí.","Execution (killing), v., Etígbíṇ.",,
"Evildoer, n., Kpíkpíjiṇci.","Execution (doing, carrying out), n.,",,
"Evil eye, n., Eyé kpíkpí.",Emigbatú.,,
"Evil one, n., Kpíkpítsó.","Executive, n., Zàmigbatú.",,
"Evil person, n., Ezà kpíkpí.","Exemplary, n., Sàṇtágici.",,
"Ewer, n., Dárokó.","Exemplify, v., Tásàṇ.",,
"Exact, v., Gíṇyàṇyà.","Exercise, v., Dìṇnàkàṇ.",,
"Exact, adj., Cin.","Exercise, n., Nàkàṇdìṇ.",,
"Exaction, n., Ṇyàṇyà.","Exert, v., Gbanyadzu.",,
"Exactly, adv., Cinyi.","Exertion, n., Nyadzugban.",,
"Exaggerate, v., Yà rúba.","Exfoliator, n.,Bongi",,
"Exaggeration, n., Rúba.","Exhaust, v., Bebe.",,
"Exalt, v., Do.","Exhaustion, n., Bebe.",,
"Examination, n., Yěṃá.","Exhaustive, v., Bebegi.",,
"Examine, v., Sǎngbe.","Exhume, v., Bǐ.",,
"Example, n., Sàṇtági.","Exigency, n., Garazhe.",,
"Example, make, v., Jiṇ sàṇtági.","Exist, v., Zan.",,
"Excel, v., Dù.","Existence, n., Zizan.",,
"Except, conj., Mbaci.","Exit, v., Tiṇya.",,
"Except, prep., Kàgǎṇ.","Exit, n., Dzungi.",,
"Exceptional, adj., Wurieni.","Exorbitant, adj., Gòzo.",,
"Excess, adj., Dùtu.","Expand, v., Ma.",,
"Exchange, v., Sàṇ; Sàṇgwa.","Expansion, n., Pàràta.",,
"Exchange, n., Gwasàṇgi.","Expect, v., Túyé.",,
"Expectation, n., Yétú.","Expulsion, n., Nyiṇyádzùṇ.",,
"Expedite, v., Gígèrě.","Exquisite, adj.,Fagankonyi",,
"Expedition, n., Gèrěgí.","Extant, adj., Kạriko.",,
"Expedition (trip), n., Fàzan.","Extend, v., Lèlé.",,
"Expeditious, adj., Gèrěnyǐ.","Extended, adj., Lélè.",,
"Expel, v., Ṇyádzùṇ.","Extensive, adj., Bibibi.",,
"Expend, v., Luwó; Lu ewó.","Extensively, adj., Bibinyǐ.",,
"Expending, n., Luluwó.","External, adj., Kátí.",,
"Expenditure, n., Wólu.","Extinguish, v., Núnạ.",,
"Expense, n., Lóṃá.","Extol, v., Kin.",,
"Expensive, adj., v., Ṃáló.","Extort, v., Gí mùdzà.",,
"Experience, v., Woshià.","Extortion, n., Mùdzàgí.",,
"Experience, n., Eshiàwo.","Extra, n., Ècé.",,
"Experiment, v., Jiṇciṇlě.","Extract, v., Wò.",,
"Experiment, n., Jiṇjiṇciṇlě.","Extravagant, adj., Bembelegi.",,
"Expert, n., Egbá.","Extreme, adj., Kátí.",,
"Expire, v., Fí.","Extremity, n., Yěku; Eyéku.",,
"Explain, v., Kpéye.","Exude, v., Sànmi.",,
"Explanation, n., Gàṇkpé.","Eye, n., Eyé.",,
"Explicate, v., Kpé gbángbá .","Eye, v., Káyé.",,
"Explication, n., Gbángbákpé.","Eyeball, n., Yékòsuṇ; Eyé kòsuṇ.",,
"Explicit, adj., Gbángbá.","Eyebrow, n., Eyé gàkpàṇ.",,
"Explicitly, adv., Gbángbányǐ.","Eye lash, n., Eyé biṇnì.",,
"Explode, v., Pòkin.","Eyelet, n., Eyégi.",,
"Explore, v., Tudan.","Eyelid, n., Yèpa.",,
"Explosion, n., Kinpò.","Eye-opener, n., Eyékpéci.",,
"Expose, adj., v., Kpeye.","Eye socket, n., Eyévo.",,
"Exposure, n., Yekpe.","Eyetooth, n., Gàrà.",,
"Expound, v., Kpéyépàrà.",,,
"Express (show, say), v., Gbegádá.",,,
"Express (fast), n., Furu.",,,
"Express (fast), adj., Furunyǐ.",,,
"Expression, n., Gádágbe.",,,
"Expressionism, n., Gádágbejin.",,,
"Expound, v., Wuti; Wu etigan; Wu",,,
eti egan.,,,
"Abutment, n., Kînke.","Acantopterygian, n., Gwakaṇkaṇ.",,
"Abuttals, n., Kînkezhì.","Acanthus, n., Fiṇnikàṇ.",,
"Abuzz, n., Ṃàwúle.","A cappella, adv., Bé béré ni.",,
"Abvolt, n., Vólútìkpó.","Acapulco, n., Àkápulikò.",,
"Abwatt, n., Wótìkpó.","Acardia, n., Kòvigizhì.",,
"Abysmal, adj., Gushekókó.","Acariasis, n., Mukumitáṇ.",,
"Abyss, n., Bókûn.","Acari, n., Mukumizhì.",,
"Abyssal, adj., Tàkòdù; Tàkò edù.","Acaricide, n., Mukumiwugi.",,
"Abyssal plain, n., Làgǎṇ tàkòdù.","Acarid, n., Mukumigi.",,
"Abyssinia, n., Hábàshà; Àbìsínínyạ.","Acaroid resin, n., Cìṇbuṇnú Mukugi.",,
"Abyssinian, n., Hábàshàci.","Acarology, n., Kpikpémukumi.",,
"Abyssinian cat, n., Dàngi Hábàshàci.","Acarophobia, n., Dàṇsuṇkómukumi.",,
"Abyssopelagic, adj., Tàkòdùkóci.","Acarus, n., Mukumi.",,
"Acacia, n., Káshía.","Acatalectic, adj., Kagingi.",,
"Academe, n., Ewǔbàgi; Wǔbàgi.","Acaudal, adj., Cintàràciṇboci.",,
"Academia, n., Ewǔbà; Wǔbà.","Acaulescent, adj., Gbòkòciṇboci.",,
"Academic, n., Ewǔtaci; Wǔtaci.","Acca, n., Zàwǔ.",,
"Academic dress, n., Èdě wǔtaci.","Accede, v., Yé.",,
"Academician, n., Zàwǔtaci.","Accelerando, adv., adj., Kpalanci.",,
"Academism, n., Wǔtacijin.","Accelerant, adj., Kpalagi.",,
"Academic year, n., Eya wǔtaci.","Accelerate, v., Lakpa.",,
"Academy, n., Ewǔta; Wǔta.","Accelerated benefits, n., Miṃàgezhi",,
"Academy Award, n., Tuṇkiṇ Wǔta.",kpala.,,
"Acadia, n., Àkádiyá.","Accelerated cost recovery system,",,
"Acadian, n., Àkádiyáci.","n., Mikugúṇ dzìdzìzhǐṇ Wófà",,
"Acadian French, n., Firenci",kpala.,,
Àkádiyá.,"Accelerated depreciation, n., Wócíṇ",,
"Acadian orogeny, n., Kânmạnpati",kpala.,,
Àkádiyá.,"Accelerated graphics port, n.,",,
"Acalculia, n., Zhìlòkebá.",Yònyǐká kpàtazún kpala.,,
"Acanthi, n., Fiṇnikànzhì.","Acceleration, n., Ekpala.",,
"Acanthocephalan, n., Gókàṇtí;","Acceleration clause, n., Mizogi",,
Egókàṇtí.,kpala.,,
"Acanthomoeba, n., Kànwazhìngi.","Acceleration coefficient, n.,",,
"Acanthomoeba infection, n.,",Gídzàgebà kpala.,,
Kukuká kànwazhìngi.,,,
F,,"Fakeness, n., Bàrù.",
,,"Falcon, n., Gíra.",
"Fable, n., Dzogàṇ.",,,
,,"Fall (person), v., Nìkîn.",
"Fable, tell, v., Gàṇ dzogàṇ.",,,
,,"Fall (a thing), v., Gbìṇ.",
"Fabric, n., Dzùlà.",,,
,,"Fall, n., Kînnì.",
